name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"41.094064, 29.090658",2017-10-04T11:00:00,19.2,19.2,10.8,58.24,0,0,,,,,9.2,50,1023.8,37.9,19.3,663.8,2.4,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-04T12:00:00,18.2,18.2,11.7,65.92,0,0,,,,14.5,10.8,17,1023.6,38.6,19.1,728.5,2.6,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-04T13:00:00,18.1,18.1,11.9,67.38,0,0,,,,,12.2,24,1023.4,46.4,19.1,733.3,2.6,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-04T14:00:00,17.8,17.8,11.8,67.76,0,0,,,,,13.7,9,1023.1,45.2,19.1,677,2.4,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-04T15:00:00,18.3,18.3,12.2,67.62,0,0,,,,20,13.6,11,1022.9,29.6,19.1,562,2,6,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-04T16:00:00,17.6,17.6,12.1,69.84,0,0,,,,,13.9,21,1023,13.6,19.1,403.8,1.5,4,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-04T17:00:00,17.4,17.4,12.2,71.56,0,0,,,,,12.5,25,1022.7,13.2,19.1,217.5,0.8,2,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-04T18:00:00,17,17,12,72.55,0,0,,,,17.9,9.3,21,1022.7,2.9,19.3,44.2,0.2,0,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-04T19:00:00,16.2,16.2,12,76.22,0,0,,,,,7.7,42,1022.6,0.7,19.3,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-04T20:00:00,15.4,15.4,11.8,79.29,0,0,,,,,5.8,55,1022.8,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-04T21:00:00,14.6,14.6,11.6,82.26,0,0,,,,18.1,2.9,54,1023,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-04T22:00:00,14.3,14.3,11.8,84.85,0,0,,,,,2.5,249,1023,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-04T23:00:00,13.8,13.8,12.2,89.71,0,0,,,,,4,115,1022.6,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-05T00:00:00,13.6,13.6,11.5,87.1,0,0,,,,7.9,2.7,33,1022.7,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T01:00:00,13.4,13.4,11.9,90.39,0,0,,,,,2,140,1022.5,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-05T02:00:00,12.7,12.7,11.5,92.42,0,0,,,,,2.2,131,1022.2,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-05T03:00:00,12.3,12.3,11.6,95.35,0,0,,,,8,2.6,107,1021.9,0,10.7,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T04:00:00,12.1,12.1,11.4,95.6,0,0,,,,,2.1,147,1021.5,0,10,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-05T05:00:00,11.8,11.8,11.1,95.56,0,0,,,,,3.8,154,1021.3,0,10,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-05T06:00:00,11.6,11.6,10.9,95.65,0,0,,,,5.9,4.3,144,1021,0,10.7,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T07:00:00,11.5,11.5,11.2,97.62,0,0,,,,,3.8,156,1021.1,0,9.9,21.6,0.1,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-05T08:00:00,13,13,12.3,95.38,0,0,,,,,2,115,1021.2,0,19.1,168.8,0.6,2,,Clear,clear-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-05T09:00:00,16.6,16.6,12.6,77.13,0,0,,,0,5.9,2.5,180,1021,0.4,19.5,353.6,1.3,4,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T10:00:00,19.4,19.4,13.2,67.76,0,0,,,,,2.8,179,1021,2,19.3,517.8,1.9,5,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T11:00:00,20.5,20.5,13.8,65.23,0,0,,,,,4.3,196,1020.6,44.5,19.3,638.5,2.3,6,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T12:00:00,20.5,20.5,13.6,64.5,0,0,,,,11.6,5.9,198,1020.1,28.4,19.3,706.3,2.5,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T13:00:00,21.8,21.8,14.1,61.77,0,0,,,,,3.2,224,1019.6,2.9,19.3,711,2.6,7,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T14:00:00,22.1,22.1,13.9,60,0,0,,,,,4.6,209,1018.8,0.3,19.6,655.8,2.4,7,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T15:00:00,21.1,21.1,13.9,63.37,0,0,,,,15.2,4.8,190,1018,0,19.6,545,2,5,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T16:00:00,20.5,20.5,13.1,62.7,0,0,,,,,4.6,222,1017.3,0.4,19.6,388.9,1.4,4,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T17:00:00,20.2,20.2,12.6,61.51,0,0,,,,,2.9,230,1016.3,0,19.6,205.6,0.7,2,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T18:00:00,19.4,19.4,13,66.64,0,0,,,,11.8,2.7,210,1016,0,19.6,39,0.1,0,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T19:00:00,17.4,17.4,13.4,77.18,0,0,,,,,4.2,180,1015.6,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T20:00:00,16.1,16.1,13,81.9,0,0,,,,,2.6,164,1015.4,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T21:00:00,15.7,15.7,12.6,81.79,0,0,,,,11.8,2.7,111,1015.1,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-05T22:00:00,15.2,15.2,12.4,83.48,0,0,,,,,2.2,146,1014.7,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-05T23:00:00,14.7,14.7,11.7,82.39,0,0,,,,,2.1,118,1014.3,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-06T00:00:00,14.4,14.4,11.2,81.21,0,0,,,,4.8,1,85,1013.9,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T01:00:00,14.3,14.3,10.7,79.06,0,0,,,,,2.1,182,1013.3,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-06T02:00:00,13.6,13.6,11.2,85.64,0,0,,,,,2.1,183,1012.7,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-06T03:00:00,13.5,13.5,10.4,81.23,0,0,,,,4.8,2.7,181,1012.3,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T04:00:00,13.3,13.3,10.9,85.2,0,0,,,,,0.4,106,1011.6,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-06T05:00:00,13.1,13.1,11.1,87.94,0,0,,,,,3.8,147,1011.1,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-06T06:00:00,13.2,13.2,11.2,87.67,0,0,,,,5.2,2.9,147,1010.4,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T07:00:00,13.1,13.1,10.6,85.06,0,0,,,,,1.9,165,1010,0,19.6,22.1,0.1,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-06T08:00:00,14.5,14.5,11.7,82.93,0,0,,,,,2.5,185,1009.8,0,19.6,176.9,0.6,2,,Clear,clear-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-06T09:00:00,19.4,19.4,13.8,69.85,0,0,,,,5.4,3.3,92,1010,0.4,19.6,363.5,1.3,4,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T10:00:00,21.6,21.6,13.1,58.56,0,0,,,,,5.3,169,1010,0,19.6,526.3,1.9,5,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T11:00:00,22.4,22.4,11.8,51.09,0,0,,,,,6.7,186,1009.7,0,19.6,642.3,2.3,6,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T12:00:00,23.3,23.3,11.2,46.4,0,0,,,,17.6,8.3,187,1009.5,0,19.6,706.5,2.5,7,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T13:00:00,24.1,24.1,11.6,45.46,0,0,,,,,6.7,207,1009.1,0,19.6,710.5,2.6,7,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T14:00:00,24.5,24.5,10.1,40.26,0,0,,,,,8.6,220,1008.5,0,19.6,654,2.4,7,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T15:00:00,23.9,23.9,9.8,40.82,0,0,,,,18,7.1,206,1007.9,0,19.6,542,2,5,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T16:00:00,23.8,23.8,10.4,42.59,0,0,,,,,6.4,214,1007.7,0.6,19.6,383.6,1.4,4,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T17:00:00,23.8,23.8,9.3,39.8,0,0,,,,,6.3,225,1007.5,0.6,19.6,199,0.7,2,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T18:00:00,22.8,22.8,10.3,45.03,0,0,,,,15.8,2.3,244,1007.4,0,19.6,35.7,0.1,0,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T19:00:00,20.8,20.8,10.1,50.06,0,0,,,,,2.2,276,1007.5,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T20:00:00,19.5,19.5,12.6,64.23,0,0,,,,,2.5,62,1007.8,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T21:00:00,17.6,17.6,13.3,75.87,0,0,,,,15.8,1.1,114,1008,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-06T22:00:00,16.8,16.8,12.9,77.55,0,0,,,,,2.2,158,1008.1,0,19.6,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-06T23:00:00,16.4,16.4,13,80.07,0,0,,,,,2.1,92,1008.1,27,19.6,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-07T00:00:00,16.2,16.2,12.9,80.82,0,0,,,,4.5,1.2,57,1008,52.7,19.6,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T01:00:00,15.8,15.8,12.7,81.49,0,0,,,,,2,270,1007.9,54.1,19.6,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-07T02:00:00,15.6,15.6,12.5,81.82,0,0,,,,,0.5,56,1008,27,19.6,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-07T03:00:00,15.4,15.4,12.5,82.81,0,0,,,,4.5,2.6,84,1007.8,37.3,19.6,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T04:00:00,15.2,15.2,12.9,86.13,0,0,,,,,1.7,164,1007.7,37.8,19.1,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-07T05:00:00,15.2,15.2,12.8,86.05,0,0,,,,,0.3,25,1007.3,37.8,19.1,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-07T06:00:00,15,15,12.7,86.03,0,0,,,,5.9,2.3,47,1007.4,40,19,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T07:00:00,15.2,15.2,12.7,84.77,0,0,,,,,0.6,13,1008,4,18.9,18.1,0.1,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-07T08:00:00,15,15,12.7,86.18,0,0,,,,,2.2,136,1008.3,4,18.9,153,0.6,2,,Clear,clear-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-07T09:00:00,19.3,19.3,14.7,74.67,0,0,,,0,5.9,2.5,137,1008.6,48.9,12.3,323,1.2,3,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T10:00:00,21.4,21.4,16.6,74.21,0,0,,,,,2.4,49,1008.7,48.9,12.4,476.3,1.7,5,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T11:00:00,24.1,24.1,17.5,66.76,0,0,,,,,4,44,1008.4,41.2,15,601.3,2.2,6,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T12:00:00,24.2,24.2,18,68.01,0,0,,,,7.8,5.5,33,1008.1,76.2,19.3,670.8,2.4,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T13:00:00,24,24,16.7,63.75,0,0,,,,,2.4,6,1007.5,77.1,19.1,667.3,2.4,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T14:00:00,23.1,23.1,12.2,50.13,0,0,,,,,2.6,241,1007,88.9,19.1,606.3,2.2,6,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T15:00:00,23.6,23.6,12.6,50.16,0.01,100,rain,,,14.5,5.2,211,1006.7,80.5,19,488.3,1.8,5,,"Rain, Partially cloudy",rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T16:00:00,22.3,22.3,14.8,62.74,0,0,,,,,4.1,121,1005.8,62.5,19.1,325.5,1.2,3,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T17:00:00,22.8,22.8,14.8,60.31,0,0,,,,,2.8,180,1005.2,61.7,19.1,147.8,0.5,1,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T18:00:00,22.7,22.7,14,57.84,0,0,,,,11.9,2.6,145,1004.4,44.3,19.1,21.3,0.1,0,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T19:00:00,21.6,21.6,13.7,60.74,0,0,,,,,2.6,137,1004.3,43.6,14.9,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T20:00:00,21.2,21.2,15.5,69.95,0,0,,,,,2.6,95,1003.8,44.2,10.7,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T21:00:00,20.6,20.6,13.1,62.07,0.08,100,rain,,,11.9,4.1,132,1003.6,34.4,10.7,0,,0,,"Rain, Partially cloudy",rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-07T22:00:00,20,20,13,64.18,0,0,,,,,2.1,201,1003.1,34.6,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-07T23:00:00,19.5,19.5,13.6,68.51,0,0,,,,,2.2,99,1003.2,42.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-08T00:00:00,19.1,19.1,14.2,72.93,0,0,,,,6.5,2.6,137,1002.5,52,10.7,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T01:00:00,20.1,20.1,12.7,62.48,0,0,,,,,2.7,213,1002.2,42.4,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-08T02:00:00,18,18,15,82.43,0,0,,,,,2.7,272,1003.1,60.4,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-08T03:00:00,16.4,16.4,14.6,88.87,0,0,,,,7.5,3.5,315,1003.6,77.6,10.7,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T04:00:00,15.9,15.9,14.2,89.67,0,0,,,,,2.8,272,1003.8,89.6,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-08T05:00:00,14.5,14.5,13.8,95.28,0,0,,,,,2.3,243,1005.2,90,8.1,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-08T06:00:00,13.8,13.8,13.4,97.58,0,0,,,,10.2,3.4,244,1005.8,89.9,8.1,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T07:00:00,13.4,13.4,13.1,98.25,0,0,,,,,2.9,241,1006.3,90,7.3,5.4,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-08T08:00:00,12.5,12.5,12,97.27,0,0,,,,,3,251,1007.1,90,7.3,46.7,0.2,0,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-08T09:00:00,12.7,12.7,12.3,97.27,8.02,100,rain,,1,10.7,3.5,244,1008.2,90,8.1,90.3,0.3,1,,"Rain, Partially cloudy",rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T10:00:00,12.1,12.1,11.6,96.82,0,0,,,,,3.7,255,1009.2,90,8.7,183.9,0.7,2,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T11:00:00,12.3,12.3,11.5,94.35,0,0,,,,,5.1,256,1009.7,90,19,395.8,1.4,4,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T12:00:00,12.4,12.4,11,91.21,0,0,,,,8.9,5.1,268,1010.4,90,19,573,2.1,6,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T13:00:00,14.1,14.1,10.9,81.11,0,0,,,,,4.8,268,1010.7,90,19,700,2.5,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T14:00:00,14.7,14.7,11,78.31,0,0,,,,,3.1,351,1010.9,89,19,647.8,2.3,6,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T15:00:00,15.2,15.2,11.3,77.76,0.82,100,rain,,,9.2,5.9,5,1011.1,79.3,19,538.5,1.9,5,,"Rain, Partially cloudy",rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T16:00:00,14.4,14.4,10.3,76.18,0,0,,,,,7.8,14,1011.5,61.7,19,382,1.4,4,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T17:00:00,14.7,14.7,9.2,69.81,0,0,,,,,4.2,33,1011.8,52.3,19,195.6,0.7,2,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T18:00:00,13.9,13.9,8.8,71.35,0,0,,,,13,2.5,162,1012.1,41.2,19.1,32,0.1,0,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T19:00:00,13,13,9.8,80.82,0,0,,,,,2.4,133,1012.4,31.5,19.1,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T20:00:00,12.6,12.6,9.9,83.7,0,0,,,,,2.3,121,1013,3.6,19.3,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T21:00:00,12.2,12.2,10.3,88.29,0,0,,,,13,4,120,1013.4,3.2,19.3,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-10-08T22:00:00,11.8,11.8,10.2,89.66,0,0,,,,,2.2,129,1014.1,1.7,14.8,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-08T23:00:00,11.6,11.6,10.2,91.56,0,0,,,,,2.2,248,1014.4,1.7,14.8,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-10-09T00:00:00,11.3,11.3,9.5,88.42,0,0,,,,4.6,2.7,196,1014.6,0.9,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
